Município,Classificação,Ano,Mês,Saldo
Conceição das Pedras,Transportes,2024,6,0
Conceição das Pedras,Transportes,2024,7,0
Conceição das Pedras,Transportes,2024,8,0
Conceição das Pedras,Transportes,2024,9,0
Conceição das Pedras,Transportes,2024,10,0
Conceição das Pedras,Transportes,2024,11,0
Conceição das Pedras,Transportes,2024,12,0
Conceição das Pedras,Transportes,2025,1,0
Conceição das Pedras,Transportes,2025,2,0
Conceição das Pedras,Transportes,2025,3,0
Conceição das Pedras,Transportes,2025,4,0
Conceição das Pedras,Transportes,2025,5,0
Conceição das Pedras,Transportes,2025,6,0
Conceição das Pedras,Transportes,2025,7,0
Conceição das Pedras,Transportes,2025,8,0
Conceição das Pedras,Transportes,2025,9,0
Conceição das Pedras,Transportes,2025,10,0
Conceição das Pedras,Transportes,2025,11,0
Conceição das Pedras,Transportes,2025,12,0
Conceição das Pedras,Entretenimento,2021,1,0
Conceição das Pedras,Entretenimento,2021,2,0
Conceição das Pedras,Entretenimento,2021,3,0
Conceição das Pedras,Entretenimento,2021,4,0
Conceição das Pedras,Entretenimento,2021,5,0
Conceição das Pedras,Entretenimento,2021,6,0
Conceição das Pedras,Entretenimento,2021,7,0
Conceição das Pedras,Entretenimento,2021,8,0
Conceição das Pedras,Entretenimento,2021,9,0
Conceição das Pedras,Entretenimento,2021,10,0
Conceição das Pedras,Entretenimento,2021,11,0
Conceição das Pedras,Entretenimento,2021,12,0
Conceição das Pedras,Entretenimento,2022,1,0
Conceição das Pedras,Entretenimento,2022,2,0
Conceição das Pedras,Entretenimento,2022,3,0
Conceição das Pedras,Entretenimento,2022,4,0
Conceição das Pedras,Entretenimento,2022,5,0
Conceição das Pedras,Entretenimento,2022,6,0
Conceição das Pedras,Entretenimento,2022,7,0
Conceição das Pedras,Entretenimento,2022,8,0
Conceição das Pedras,Entretenimento,2022,9,0
Conceição das Pedras,Entretenimento,2022,10,0
Conceição das Pedras,Entretenimento,2022,11,0
Conceição das Pedras,Entretenimento,2022,12,0
Conceição das Pedras,Entretenimento,2023,1,0
Conceição das Pedras,Entretenimento,2023,2,0
Conceição das Pedras,Entretenimento,2023,3,0
Conceição das Pedras,Entretenimento,2023,4,0
Conceição das Pedras,Entretenimento,2023,5,0
Conceição das Pedras,Entretenimento,2023,6,0
Conceição das Pedras,Entretenimento,2023,7,0
Conceição das Pedras,Entretenimento,2023,8,0
Conceição das Pedras,Entretenimento,2023,9,0
Conceição das Pedras,Entretenimento,2023,10,0
Conceição das Pedras,Entretenimento,2023,11,0
Conceição das Pedras,Entretenimento,2023,12,0
Conceição das Pedras,Entretenimento,2024,1,0
Conceição das Pedras,Entretenimento,2024,2,0
Conceição das Pedras,Entretenimento,2024,3,0
Conceição das Pedras,Entretenimento,2024,4,0
Conceição das Pedras,Entretenimento,2024,5,0
Conceição das Pedras,Entretenimento,2024,6,0
Conceição das Pedras,Entretenimento,2024,7,0
Conceição das Pedras,Entretenimento,2024,8,0
Conceição das Pedras,Entretenimento,2024,9,0
Conceição das Pedras,Entretenimento,2024,10,0
Conceição das Pedras,Entretenimento,2024,11,0
Conceição das Pedras,Entretenimento,2024,12,0
Conceição das Pedras,Entretenimento,2025,1,0
Conceição das Pedras,Entretenimento,2025,2,0
Conceição das Pedras,Entretenimento,2025,3,0
Conceição das Pedras,Entretenimento,2025,4,0
Conceição das Pedras,Entretenimento,2025,5,0
Conceição das Pedras,Entretenimento,2025,6,0
Conceição das Pedras,Entretenimento,2025,7,0
Conceição das Pedras,Entretenimento,2025,8,0
Conceição das Pedras,Entretenimento,2025,9,0
Conceição das Pedras,Entretenimento,2025,10,0
Conceição das Pedras,Entretenimento,2025,11,0
Conceição das Pedras,Entretenimento,2025,12,0
Conceição das Pedras,Alimentação,2021,1,0
Conceição das Pedras,Alimentação,2021,2,0
Conceição das Pedras,Alimentação,2021,3,-1
Conceição das Pedras,Alimentação,2021,4,0
Conceição das Pedras,Alimentação,2021,5,0
Conceição das Pedras,Alimentação,2021,6,0
Conceição das Pedras,Alimentação,2021,7,0
Conceição das Pedras,Alimentação,2021,8,0
Conceição das Pedras,Alimentação,2021,9,0
Conceição das Pedras,Alimentação,2021,10,0
Conceição das Pedras,Alimentação,2021,11,0
Conceição das Pedras,Alimentação,2021,12,0
Conceição das Pedras,Alimentação,2022,1,0
Conceição das Pedras,Alimentação,2022,2,0
Conceição das Pedras,Alimentação,2022,3,0
Conceição das Pedras,Alimentação,2022,4,0
Conceição das Pedras,Alimentação,2022,5,0
Conceição das Pedras,Alimentação,2022,6,0
Conceição das Pedras,Alimentação,2022,7,0
Conceição das Pedras,Alimentação,2022,8,0
Conceição das Pedras,Alimentação,2022,9,0
Conceição das Pedras,Alimentação,2022,10,0
Conceição das Pedras,Alimentação,2022,11,0
Conceição das Pedras,Alimentação,2022,12,0
Conceição das Pedras,Alimentação,2023,1,0
Conceição das Pedras,Alimentação,2023,2,0
Conceição das Pedras,Alimentação,2023,3,0
Conceição das Pedras,Alimentação,2023,4,0
Conceição das Pedras,Alimentação,2023,5,0
Conceição das Pedras,Alimentação,2023,6,0
Conceição das Pedras,Alimentação,2023,7,0
Conceição das Pedras,Alimentação,2023,8,0
Conceição das Pedras,Alimentação,2023,9,0
Conceição das Pedras,Alimentação,2023,10,0
Conceição das Pedras,Alimentação,2023,11,0
Conceição das Pedras,Alimentação,2023,12,0
Conceição das Pedras,Alimentação,2024,1,0
Conceição das Pedras,Alimentação,2024,2,0
Conceição das Pedras,Alimentação,2024,3,0
Conceição das Pedras,Alimentação,2024,4,0
Conceição das Pedras,Alimentação,2024,5,0
Conceição das Pedras,Alimentação,2024,6,0
Conceição das Pedras,Alimentação,2024,7,0
Conceição das Pedras,Alimentação,2024,8,0
Conceição das Pedras,Alimentação,2024,9,0
Conceição das Pedras,Alimentação,2024,10,0
Conceição das Pedras,Alimentação,2024,11,0
Conceição das Pedras,Alimentação,2024,12,0
Conceição das Pedras,Alimentação,2025,1,0
Conceição das Pedras,Alimentação,2025,2,0
Conceição das Pedras,Alimentação,2025,3,0
Conceição das Pedras,Alimentação,2025,4,0
Conceição das Pedras,Alimentação,2025,5,0
Conceição das Pedras,Alimentação,2025,6,0
Conceição das Pedras,Alimentação,2025,7,0
Conceição das Pedras,Alimentação,2025,8,0
Conceição das Pedras,Alimentação,2025,9,0
Conceição das Pedras,Alimentação,2025,10,0
Conceição das Pedras,Alimentação,2025,11,0
Conceição das Pedras,Alimentação,2025,12,0
Conceição das Pedras,Hospedagem,2021,1,0
Conceição das Pedras,Hospedagem,2021,2,0
Conceição das Pedras,Hospedagem,2021,3,0
Conceição das Pedras,Hospedagem,2021,4,0
Conceição das Pedras,Hospedagem,2021,5,0
Conceição das Pedras,Hospedagem,2021,6,0
Conceição das Pedras,Hospedagem,2021,7,0
Conceição das Pedras,Hospedagem,2021,8,0
Conceição das Pedras,Hospedagem,2021,9,0
Conceição das Pedras,Hospedagem,2021,10,0
Conceição das Pedras,Hospedagem,2021,11,0
Conceição das Pedras,Hospedagem,2021,12,0
Conceição das Pedras,Hospedagem,2022,1,0
Conceição das Pedras,Hospedagem,2022,2,0
Conceição das Pedras,Hospedagem,2022,3,0
Conceição das Pedras,Hospedagem,2022,4,0
Conceição das Pedras,Hospedagem,2022,5,0
Conceição das Pedras,Hospedagem,2022,6,0
Conceição das Pedras,Hospedagem,2022,7,0
Conceição das Pedras,Hospedagem,2022,8,0
Conceição das Pedras,Hospedagem,2022,9,0
Conceição das Pedras,Hospedagem,2022,10,0
Conceição das Pedras,Hospedagem,2022,11,0
Conceição das Pedras,Hospedagem,2022,12,0
Conceição das Pedras,Hospedagem,2023,1,0
Conceição das Pedras,Hospedagem,2023,2,0
Conceição das Pedras,Hospedagem,2023,3,0
Conceição das Pedras,Hospedagem,2023,4,0
Conceição das Pedras,Hospedagem,2023,5,0
Conceição das Pedras,Hospedagem,2023,6,0
Conceição das Pedras,Hospedagem,2023,7,0
Conceição das Pedras,Hospedagem,2023,8,0
Conceição das Pedras,Hospedagem,2023,9,0
Conceição das Pedras,Hospedagem,2023,10,0
Conceição das Pedras,Hospedagem,2023,11,0
Conceição das Pedras,Hospedagem,2023,12,0
Conceição das Pedras,Hospedagem,2024,1,0
Conceição das Pedras,Hospedagem,2024,2,0
Conceição das Pedras,Hospedagem,2024,3,0
Conceição das Pedras,Hospedagem,2024,4,0
Conceição das Pedras,Hospedagem,2024,5,0
Conceição das Pedras,Hospedagem,2024,6,0
Conceição das Pedras,Hospedagem,2024,7,0
Conceição das Pedras,Hospedagem,2024,8,0
Conceição das Pedras,Hospedagem,2024,9,0
Conceição das Pedras,Hospedagem,2024,10,0
Conceição das Pedras,Hospedagem,2024,11,0
Conceição das Pedras,Hospedagem,2024,12,0
Conceição das Pedras,Hospedagem,2025,1,0
Conceição das Pedras,Hospedagem,2025,2,0
Conceição das Pedras,Hospedagem,2025,3,0
Conceição das Pedras,Hospedagem,2025,4,0
Conceição das Pedras,Hospedagem,2025,5,0
Conceição das Pedras,Hospedagem,2025,6,0
Conceição das Pedras,Hospedagem,2025,7,0
Conceição das Pedras,Hospedagem,2025,8,0
Conceição das Pedras,Hospedagem,2025,9,0
Conceição das Pedras,Hospedagem,2025,10,0
Conceição das Pedras,Hospedagem,2025,11,0
Conceição das Pedras,Hospedagem,2025,12,0
Conceição das Pedras,Agência e Operadores,2021,1,0
Conceição das Pedras,Agência e Operadores,2021,2,0
Conceição das Pedras,Agência e Operadores,2021,3,0
Conceição das Pedras,Agência e Operadores,2021,4,0
Conceição das Pedras,Agência e Operadores,2021,5,0
Conceição das Pedras,Agência e Operadores,2021,6,0
Conceição das Pedras,Agência e Operadores,2021,7,0
Conceição das Pedras,Agência e Operadores,2021,8,0
Conceição das Pedras,Agência e Operadores,2021,9,0
Conceição das Pedras,Agência e Operadores,2021,10,0
Conceição das Pedras,Agência e Operadores,2021,11,0
Conceição das Pedras,Agência e Operadores,2021,12,0
Conceição das Pedras,Agência e Operadores,2022,1,0
Conceição das Pedras,Agência e Operadores,2022,2,0
Conceição das Pedras,Agência e Operadores,2022,3,0
Conceição das Pedras,Agência e Operadores,2022,4,0
Conceição das Pedras,Agência e Operadores,2022,5,0
Conceição das Pedras,Agência e Operadores,2022,6,0
Conceição das Pedras,Agência e Operadores,2022,7,0
Conceição das Pedras,Agência e Operadores,2022,8,0
Conceição das Pedras,Agência e Operadores,2022,9,0
Conceição das Pedras,Agência e Operadores,2022,10,0
Conceição das Pedras,Agência e Operadores,2022,11,0
Conceição das Pedras,Agência e Operadores,2022,12,0
Conceição das Pedras,Agência e Operadores,2023,1,0
Conceição das Pedras,Agência e Operadores,2023,2,0
Conceição das Pedras,Agência e Operadores,2023,3,0
Conceição das Pedras,Agência e Operadores,2023,4,0
Conceição das Pedras,Agência e Operadores,2023,5,0
Conceição das Pedras,Agência e Operadores,2023,6,0
Conceição das Pedras,Agência e Operadores,2023,7,0
Conceição das Pedras,Agência e Operadores,2023,8,0
Conceição das Pedras,Agência e Operadores,2023,9,0
Conceição das Pedras,Agência e Operadores,2023,10,0
Conceição das Pedras,Agência e Operadores,2023,11,0
Conceição das Pedras,Agência e Operadores,2023,12,0
Conceição das Pedras,Agência e Operadores,2024,1,0
Conceição das Pedras,Agência e Operadores,2024,2,0
Conceição das Pedras,Agência e Operadores,2024,3,0
Conceição das Pedras,Agência e Operadores,2024,4,0
Conceição das Pedras,Agência e Operadores,2024,5,0
Conceição das Pedras,Agência e Operadores,2024,6,0
Conceição das Pedras,Agência e Operadores,2024,7,0
Conceição das Pedras,Agência e Operadores,2024,8,0
Conceição das Pedras,Agência e Operadores,2024,9,0
Conceição das Pedras,Agência e Operadores,2024,10,0
Conceição das Pedras,Agência e Operadores,2024,11,0
Conceição das Pedras,Agência e Operadores,2024,12,0
Conceição das Pedras,Agência e Operadores,2025,1,0
Conceição das Pedras,Agência e Operadores,2025,2,0
Conceição das Pedras,Agência e Operadores,2025,3,0
Conceição das Pedras,Agência e Operadores,2025,4,0
Conceição das Pedras,Agência e Operadores,2025,5,0
Conceição das Pedras,Agência e Operadores,2025,6,0
Conceição das Pedras,Agência e Operadores,2025,7,0
Conceição das Pedras,Agência e Operadores,2025,8,0
Conceição das Pedras,Agência e Operadores,2025,9,0
Conceição das Pedras,Agência e Operadores,2025,10,0
Conceição das Pedras,Agência e Operadores,2025,11,0
Conceição das Pedras,Agência e Operadores,2025,12,0
Guaranésia,Entretenimento,2021,1,0
Guaranésia,Entretenimento,2021,2,0
Guaranésia,Entretenimento,2021,3,-1
Guaranésia,Entretenimento,2021,4,0
Guaranésia,Entretenimento,2021,5,0
Guaranésia,Entretenimento,2021,6,1
Guaranésia,Entretenimento,2021,7,-1
Guaranésia,Entretenimento,2021,8,0
Guaranésia,Entretenimento,2021,9,0
Guaranésia,Entretenimento,2021,10,0
Guaranésia,Entretenimento,2021,11,-1
Guaranésia,Entretenimento,2021,12,0
Guaranésia,Entretenimento,2022,1,0
Guaranésia,Entretenimento,2022,2,-1
Guaranésia,Entretenimento,2022,3,0
Guaranésia,Entretenimento,2022,4,0
Guaranésia,Entretenimento,2022,5,0
Guaranésia,Entretenimento,2022,6,1
Guaranésia,Entretenimento,2022,7,0
Guaranésia,Entretenimento,2022,8,0
Guaranésia,Entretenimento,2022,9,-1
Guaranésia,Entretenimento,2022,10,0
Guaranésia,Entretenimento,2022,11,-1
Guaranésia,Entretenimento,2022,12,0
Guaranésia,Entretenimento,2023,1,-1
Guaranésia,Entretenimento,2023,2,0
Guaranésia,Entretenimento,2023,3,-2
Guaranésia,Entretenimento,2023,4,5
Guaranésia,Entretenimento,2023,5,0
Guaranésia,Entretenimento,2023,6,0
Guaranésia,Entretenimento,2023,7,0
Guaranésia,Entretenimento,2023,8,0
Guaranésia,Entretenimento,2023,9,-1
Guaranésia,Entretenimento,2023,10,0
Guaranésia,Entretenimento,2023,11,0
Guaranésia,Entretenimento,2023,12,0
Guaranésia,Entretenimento,2024,1,0
Guaranésia,Entretenimento,2024,2,0
Guaranésia,Entretenimento,2024,3,1
Guaranésia,Entretenimento,2024,4,-1
Guaranésia,Entretenimento,2024,5,0
Guaranésia,Entretenimento,2024,6,-1
Guaranésia,Entretenimento,2024,7,1
Guaranésia,Entretenimento,2024,8,0
Guaranésia,Entretenimento,2024,9,0
Guaranésia,Entretenimento,2024,10,0
Guaranésia,Entretenimento,2024,11,-1
Guaranésia,Entretenimento,2024,12,-2
Guaranésia,Entretenimento,2025,1,0
Guaranésia,Entretenimento,2025,2,0
Guaranésia,Entretenimento,2025,3,0
Guaranésia,Entretenimento,2025,4,-2
Guaranésia,Entretenimento,2025,5,-1
Guaranésia,Entretenimento,2025,6,-7
Guaranésia,Entretenimento,2025,7,7
Guaranésia,Entretenimento,2025,8,0
Guaranésia,Entretenimento,2025,9,-5
Guaranésia,Entretenimento,2025,10,2
Guaranésia,Entretenimento,2025,11,1
Guaranésia,Entretenimento,2025,12,0
Guaranésia,Alimentação,2021,1,-2
Guaranésia,Alimentação,2021,2,0
Guaranésia,Alimentação,2021,3,-2
Guaranésia,Alimentação,2021,4,-4
Guaranésia,Alimentação,2021,5,-1
Guaranésia,Alimentação,2021,6,-3
Guaranésia,Alimentação,2021,7,-1
Guaranésia,Alimentação,2021,8,-2
Guaranésia,Alimentação,2021,9,0
Guaranésia,Alimentação,2021,10,-1
Guaranésia,Alimentação,2021,11,0
Guaranésia,Alimentação,2021,12,-4
Guaranésia,Alimentação,2022,1,-2
Guaranésia,Alimentação,2022,2,-1
Guaranésia,Alimentação,2022,3,-7
Guaranésia,Alimentação,2022,4,1
Guaranésia,Alimentação,2022,5,0
Guaranésia,Alimentação,2022,6,-1
Guaranésia,Alimentação,2022,7,-3
Guaranésia,Alimentação,2022,8,-1
Guaranésia,Alimentação,2022,9,0
Guaranésia,Alimentação,2022,10,-2
Guaranésia,Alimentação,2022,11,-3
Guaranésia,Alimentação,2022,12,-1
Guaranésia,Alimentação,2023,1,2
Guaranésia,Alimentação,2023,2,0
Guaranésia,Alimentação,2023,3,0
Guaranésia,Alimentação,2023,4,4
Guaranésia,Alimentação,2023,5,-1
Guaranésia,Alimentação,2023,6,-3
Guaranésia,Alimentação,2023,7,-1
Guaranésia,Alimentação,2023,8,2
Guaranésia,Alimentação,2023,9,2
Guaranésia,Alimentação,2023,10,-2
Guaranésia,Alimentação,2023,11,7
Guaranésia,Alimentação,2023,12,2
Guaranésia,Alimentação,2024,1,1
Guaranésia,Alimentação,2024,2,-1
Guaranésia,Alimentação,2024,3,1
Guaranésia,Alimentação,2024,4,-2
Guaranésia,Alimentação,2024,5,0
Guaranésia,Alimentação,2024,6,-1
Guaranésia,Alimentação,2024,7,0
Guaranésia,Alimentação,2024,8,3
Guaranésia,Alimentação,2024,9,0
Guaranésia,Alimentação,2024,10,-2
Guaranésia,Alimentação,2024,11,-1
Guaranésia,Alimentação,2024,12,3
Guaranésia,Alimentação,2025,1,-3
Guaranésia,Alimentação,2025,2,0
Guaranésia,Alimentação,2025,3,-3
Guaranésia,Alimentação,2025,4,0
Guaranésia,Alimentação,2025,5,4
Guaranésia,Alimentação,2025,6,-2
Guaranésia,Alimentação,2025,7,8
Guaranésia,Alimentação,2025,8,-2
Guaranésia,Alimentação,2025,9,5
Guaranésia,Alimentação,2025,10,1
Guaranésia,Alimentação,2025,11,1
Guaranésia,Alimentação,2025,12,-3
Guaranésia,Hospedagem,2021,1,0
Guaranésia,Hospedagem,2021,2,0
Guaranésia,Hospedagem,2021,3,0
Guaranésia,Hospedagem,2021,4,0
Guaranésia,Hospedagem,2021,5,0
Guaranésia,Hospedagem,2021,6,-1
Guaranésia,Hospedagem,2021,7,0
Guaranésia,Hospedagem,2021,8,0
Guaranésia,Hospedagem,2021,9,0
Guaranésia,Hospedagem,2021,10,0
Guaranésia,Hospedagem,2021,11,0
Guaranésia,Hospedagem,2021,12,0
Guaranésia,Hospedagem,2022,1,0
Guaranésia,Hospedagem,2022,2,-2
Guaranésia,Hospedagem,2022,3,-1
Guaranésia,Hospedagem,2022,4,-1
Guaranésia,Hospedagem,2022,5,1
Guaranésia,Hospedagem,2022,6,0
Guaranésia,Hospedagem,2022,7,-2
Guaranésia,Hospedagem,2022,8,-1
Guaranésia,Hospedagem,2022,9,0
Guaranésia,Hospedagem,2022,10,0
Guaranésia,Hospedagem,2022,11,0
Guaranésia,Hospedagem,2022,12,0
Guaranésia,Hospedagem,2023,1,0
Guaranésia,Hospedagem,2023,2,0
Guaranésia,Hospedagem,2023,3,0
Guaranésia,Hospedagem,2023,4,0
Guaranésia,Hospedagem,2023,5,1
Guaranésia,Hospedagem,2023,6,1
Guaranésia,Hospedagem,2023,7,0
Guaranésia,Hospedagem,2023,8,0
Guaranésia,Hospedagem,2023,9,0
Guaranésia,Hospedagem,2023,10,-1
Guaranésia,Hospedagem,2023,11,0
Guaranésia,Hospedagem,2023,12,0
Guaranésia,Hospedagem,2024,1,1
Guaranésia,Hospedagem,2024,2,0
Guaranésia,Hospedagem,2024,3,0
Guaranésia,Hospedagem,2024,4,1
Guaranésia,Hospedagem,2024,5,-1
Guaranésia,Hospedagem,2024,6,1
Guaranésia,Hospedagem,2024,7,-1
Guaranésia,Hospedagem,2024,8,-1
Guaranésia,Hospedagem,2024,9,0
Guaranésia,Hospedagem,2024,10,0
Guaranésia,Hospedagem,2024,11,1
Guaranésia,Hospedagem,2024,12,0
Guaranésia,Hospedagem,2025,1,0
Guaranésia,Hospedagem,2025,2,1
Guaranésia,Hospedagem,2025,3,0
Guaranésia,Hospedagem,2025,4,1
Guaranésia,Hospedagem,2025,5,0
Guaranésia,Hospedagem,2025,6,0
Guaranésia,Hospedagem,2025,7,1
Guaranésia,Hospedagem,2025,8,0
Guaranésia,Hospedagem,2025,9,0
Guaranésia,Hospedagem,2025,10,-1
Guaranésia,Hospedagem,2025,11,2
Guaranésia,Hospedagem,2025,12,0
Guaranésia,Transportes,2021,1,0
Guaranésia,Transportes,2021,2,0
Guaranésia,Transportes,2021,3,0
Guaranésia,Transportes,2021,4,1
Guaranésia,Transportes,2021,5,0
Guaranésia,Transportes,2021,6,0
Guaranésia,Transportes,2021,7,0
Guaranésia,Transportes,2021,8,0
Guaranésia,Transportes,2021,9,0
Guaranésia,Transportes,2021,10,0
Guaranésia,Transportes,2021,11,-1
Guaranésia,Transportes,2021,12,0
Guaranésia,Transportes,2022,1,0
Guaranésia,Transportes,2022,2,0
Guaranésia,Transportes,2022,3,0
Guaranésia,Transportes,2022,4,0
Guaranésia,Transportes,2022,5,0
Guaranésia,Transportes,2022,6,0
Guaranésia,Transportes,2022,7,0
Guaranésia,Transportes,2022,8,0
Guaranésia,Transportes,2022,9,0
Guaranésia,Transportes,2022,10,0
Guaranésia,Transportes,2022,11,0
Guaranésia,Transportes,2022,12,0
Guaranésia,Transportes,2023,1,1
Guaranésia,Transportes,2023,2,0
Guaranésia,Transportes,2023,3,0
Guaranésia,Transportes,2023,4,-1
Guaranésia,Transportes,2023,5,0
Guaranésia,Transportes,2023,6,-1
Guaranésia,Transportes,2023,7,0
Guaranésia,Transportes,2023,8,0
Guaranésia,Transportes,2023,9,0
Guaranésia,Transportes,2023,10,0
Guaranésia,Transportes,2023,11,0
Guaranésia,Transportes,2023,12,1
Guaranésia,Transportes,2024,1,0
Guaranésia,Transportes,2024,2,0
Guaranésia,Transportes,2024,3,-1
Guaranésia,Transportes,2024,4,0
Guaranésia,Transportes,2024,5,1
Guaranésia,Transportes,2024,6,0
Guaranésia,Transportes,2024,7,1
Guaranésia,Transportes,2024,8,0
Guaranésia,Transportes,2024,9,0
Guaranésia,Transportes,2024,10,1
Guaranésia,Transportes,2024,11,1
Guaranésia,Transportes,2024,12,2
Guaranésia,Transportes,2025,1,0
Guaranésia,Transportes,2025,2,1
Guaranésia,Transportes,2025,3,1
Guaranésia,Transportes,2025,4,0
Guaranésia,Transportes,2025,5,0
Guaranésia,Transportes,2025,6,0
Guaranésia,Transportes,2025,7,0
Guaranésia,Transportes,2025,8,0
Guaranésia,Transportes,2025,9,0
Guaranésia,Transportes,2025,10,-1
Guaranésia,Transportes,2025,11,1
Guaranésia,Transportes,2025,12,1
Guaranésia,Agência e Operadores,2021,1,0
Guaranésia,Agência e Operadores,2021,2,0
Guaranésia,Agência e Operadores,2021,3,0
Guaranésia,Agência e Operadores,2021,4,0
Guaranésia,Agência e Operadores,2021,5,0
Guaranésia,Agência e Operadores,2021,6,0
Guaranésia,Agência e Operadores,2021,7,0
Guaranésia,Agência e Operadores,2021,8,0
Guaranésia,Agência e Operadores,2021,9,0
Guaranésia,Agência e Operadores,2021,10,0
Guaranésia,Agência e Operadores,2021,11,0
Guaranésia,Agência e Operadores,2021,12,0
Guaranésia,Agência e Operadores,2022,1,0
Guaranésia,Agência e Operadores,2022,2,0
Guaranésia,Agência e Operadores,2022,3,0
Guaranésia,Agência e Operadores,2022,4,0
Guaranésia,Agência e Operadores,2022,5,0
Guaranésia,Agência e Operadores,2022,6,0
Guaranésia,Agência e Operadores,2022,7,0
Guaranésia,Agência e Operadores,2022,8,0
